Start,End,Open,High,Low,Close,Volume,Market Cap
2024-04-01,2024-04-02,1081.7259005766812,1086.9708282118954,971.9943625236964,1005.2999216303228,73594385726.29715,172273674903.501
2024-03-31,2024-04-01,1064.85666923525,1087.8292632250325,1064.85666923525,1078.4708210714318,48535802741.098236,179696801671.7312
2024-03-30,2024-03-31,1103.2442378838641,1114.033113835125,1061.4818048979369,1068.3811642110131,98232982988.47333,178678525197.25967
2024-03-29,2024-03-30,1103.5663677755244,1133.0871148051126,1065.2785731398408,1099.5259798141722,96835717936.12837,179024803117.03052
2024-03-28,2024-03-29,1105.2999118034493,1128.3308638672054,1081.1882429361913,1104.5880289166298,123413158745.95348,179590094116.31677
2024-03-27,2024-03-28,1146.9802839869262,1199.5367811418769,1102.681221589823,1109.9457696636555,140919770053.7304,183674066896.82364
2024-03-26,2024-03-27,1136.4173023177295,1234.7177603800983,1134.8405018402734,1148.320403560768,134430639951.2482,187324984943.41174
2024-03-25,2024-03-26,1109.1548095732066,1164.445414319752,1100.4589632066495,1136.3698880334136,96928408560.63454,177458456732.79935
2024-03-24,2024-03-25,1117.0646775019843,1125.7936576046677,1072.3994403151635,1112.1029220173375,117679375284.49402,170901866745.75812
2024-03-23,2024-03-24,1046.4376966335528,1178.565635965176,1045.3641430122589,1114.8623460421047,153792768349.97333,173914315248.27042
2024-03-22,2024-03-23,1053.713939027507,1100.6301980780634,1014.6945643742894,1048.8353272883733,101560901516.96042,162893107356.54645
2024-03-21,2024-03-22,1092.1626127378177,1103.6700256464314,1034.7459230105503,1059.062066481249,128945850894.51306,166326951440.51062
2024-03-20,2024-03-21,984.172714123235,1104.3794271074441,961.322953971332,1097.705430511183,177856496383.41196,159329385389.14023
2024-03-19,2024-03-20,1153.867132528326,1161.6430323530408,971.9556674505097,987.2042837932033,177093834790.18884,162247808451.06598
2024-03-18,2024-03-19,1265.4885608022719,1279.1131873634708,1137.2352052020408,1151.6282314694133,207365350973.02295,184215569133.09198
2024-03-17,2024-03-18,1121.392506991774,1290.3149955698534,1094.698484564462,1259.7135553237886,216975059337.21472,184958153799.20502
2024-03-16,2024-03-17,1279.860006597768,1290.978809198624,1084.4327972581757,1108.8734785610795,209119434423.3475,182343820764.96457
2024-03-15,2024-03-16,1409.768934447208,1409.768934447208,1149.8126116717256,1282.8341570303814,353966301056.29144,191308377907.91516
2024-03-14,2024-03-15,1255.9849475948138,1423.943930017522,1220.7101295580371,1417.8670569165447,180012608059.4746,194622033072.8403
2024-03-13,2024-03-14,1328.3020849055986,1338.6839566612637,1228.5977493332605,1256.7488254086413,205472599178.37985,191906732177.1645
2024-03-12,2024-03-13,1283.8446379789343,1380.7495685157598,1235.6293664104635,1335.730832584115,279545380070.7273,196044540581.3555
2024-03-11,2024-03-12,1265.8162563237938,1338.9595815751309,1217.3410361002846,1288.5714551409958,367706996821.8989,190881047573.14825
2024-03-10,2024-03-11,1530.6632716677277,1545.4682670411667,1220.18854609632,1254.315658104381,583331470882.8484,195728653649.58234
2024-03-09,2024-03-10,987.3454702211769,1519.1789002565938,987.3454702211769,1519.1789002565938,575637261612.2887,196978328054.79077
2024-03-08,2024-03-09,945.5743025880199,1010.7798007114372,923.2562875798727,992.5557144695431,167048998017.91983,143094456320.48242
2024-03-07,2024-03-08,953.4226685806891,1038.4646568769795,929.7850009325249,947.155088914663,251728481863.0507,141494497743.79263
2024-03-06,2024-03-07,845.5436130589732,964.1486123920765,806.4421665751057,958.413548344565,266145142798.24045,131363337358.10344
2024-03-05,2024-03-06,972.7129093369492,986.2413140894558,819.8461851934261,849.5507146730569,203797553684.054,136887526710.34529
2024-03-04,2024-03-05,1042.730804533569,1091.79610662455,970.7544536471706,973.944098857158,249510819925.12488,149526601419.73584
2024-03-03,2024-03-04,1012.7404823853093,1106.9308337198302,991.6641268809425,1041.2667304398344,250549078397.7728,149075357661.0544
