Start,End,Open,High,Low,Close,Volume,Market Cap
2024-05-23,2024-05-24,644.6162836965956,647.5869735949537,586.6130430250963,607.5782004705136,103170954762.14209,134101605907.29411
2024-05-22,2024-05-23,660.9887365238613,670.3600697104455,638.7017855160261,643.350848807688,86850706966.59967,140233301091.0142
2024-05-21,2024-05-22,653.735053426532,674.1760711987798,639.1970451689232,660.0921339198917,99477653129.41367,141243477006.28845
2024-05-20,2024-05-21,611.2890746535501,658.4009467942655,604.7209418018931,655.978062032854,62053502892.23249,134366068195.04274
2024-05-19,2024-05-20,644.8058189512197,651.5327786511812,606.5811318669415,610.0886540999805,48754548119.88537,134963613763.48473
2024-05-18,2024-05-19,636.556415114143,659.3023553323055,627.3564839231133,646.5308752906359,62858027213.06728,138620492754.6803
2024-05-17,2024-05-18,630.1670362210917,655.9230094997217,626.182079758628,637.4508111251012,73436862606.0754,136961867209.72235
2024-05-16,2024-05-17,664.1260816283185,664.6820555422293,608.1783087266592,629.5866290900422,114069310236.18538,136804350941.62874
2024-05-15,2024-05-16,624.952149545874,669.7816250572475,609.036614123054,661.2154428456604,162587440566.88748,136684820244.47305
2024-05-14,2024-05-15,727.9357877494114,733.8774923482538,601.9793328601311,619.3293469611548,202151871518.78006,140533438428.95987
2024-05-13,2024-05-14,771.7401795041943,807.638418204222,705.1668145773173,732.1197704716207,140670714461.0795,157755687312.285
2024-05-12,2024-05-13,753.1611612873281,782.2738386439976,746.5367788851239,773.9214447767075,91855377378.54097,160998984012.6553
2024-05-11,2024-05-12,713.036961384366,782.7069782349448,710.2459268015108,748.8270710179845,134052296760.39699,157192754159.68176
2024-05-10,2024-05-11,727.8206768143884,788.1342237167285,696.6962673129607,708.0376393265495,125734869441.16759,153734496396.67856
2024-05-09,2024-05-10,697.6615294180416,745.2813491433565,697.334539546612,732.3765411471292,113913160922.073,147559880664.5643
2024-05-08,2024-05-09,771.0128539309804,772.444526940109,679.885345301271,697.3846736063205,130185225279.7614,152039266578.60678
2024-05-07,2024-05-08,784.836168874584,816.6491579733815,758.3363564681905,768.1832845748053,183929787851.98575,162262685413.22458
2024-05-06,2024-05-07,746.7558748972779,842.7792824168043,744.3663236545773,780.2314477543046,191917508057.09772,160906122745.18832
2024-05-05,2024-05-06,660.5754693992055,758.6078491664917,641.8655011213204,745.5965848436105,90563759744.1569,142228528764.40607
2024-05-04,2024-05-05,667.8145663341173,685.0932436603931,655.8485979942371,660.8793270682523,82258628052.04282,134897940020.9655
2024-05-03,2024-05-04,598.3110659186274,678.3379958819265,594.153523838015,668.1720459920325,78511096271.89136,128518706077.64381
2024-05-02,2024-05-03,608.1906292749675,616.1244175426447,574.9942284478306,600.1977327041631,69272539947.44687,119398747650.26718
2024-05-01,2024-05-02,591.7897487503301,609.22412448166,549.7362430996999,606.5806609869842,82816720524.14102,116662411035.73134
2024-04-30,2024-05-01,613.6571627339267,629.9089163405357,559.8688796600085,591.062043052844,76902433870.03654,118262276222.90062
2024-04-29,2024-04-30,615.424123943137,622.3284415497503,589.6012262541882,615.9938975103481,56098823663.34887,120161516289.06259
2024-04-28,2024-04-29,633.0699418108894,650.199997352924,610.0995296671191,612.5491818618012,61802409871.97879,125352368734.2864
2024-04-27,2024-04-28,618.3995340366596,639.2806355765797,579.4240857056475,634.5036961942548,87643664575.18005,121738967497.17752
2024-04-26,2024-04-27,637.2550335824959,637.2550335824959,599.8325313295422,612.0150645113577,93642344430.03253,121515025453.51472
2024-04-25,2024-04-26,638.4598669226746,655.9573857632289,608.6584152054224,634.45175838253,101835622935.10608,122831699220.20782
2024-04-24,2024-04-25,703.3014295979048,725.3798249535046,632.9535069248471,639.027898334786,86757034739.67227,133589110778.51895
2024-04-23,2024-04-24,725.7255074989527,784.3911667600729,696.7455487875878,699.6307649020281,99376882844.49754,141179941242.35123
2024-04-22,2024-04-23,718.216350281062,734.2829236060483,709.9682868834215,725.6513160763399,70942738817.19695,138588467753.62634
2024-04-21,2024-04-22,721.1988022501996,751.3951179537637,698.7899933249855,715.4533574649346,86210163922.10518,137944288126.66748
2024-04-20,2024-04-21,640.1087918837165,725.0099263797134,630.5550836892282,724.9838315033998,86500128266.10287,128239524497.3269
2024-04-19,2024-04-20,645.6263648004781,676.1158504817779,585.8858591339763,641.795978065522,93350563847.77654,121486545817.07767
2024-04-18,2024-04-19,616.7577861759443,662.9351558769163,598.6578309704474,646.170725069747,110535431848.16528,119573138751.32787
2024-04-17,2024-04-18,656.2025627394114,664.0303028678923,607.6790523909599,613.9830555657716,125391010820.23474,119905548121.5216
2024-04-16,2024-04-17,620.0079334846944,666.6835200871387,594.5819491357915,658.1183491568805,111969991316.3001,118032222002.84103
2024-04-15,2024-04-16,662.6453296675846,675.7262157487851,587.3251856606104,621.3549340214681,118699190543.79883,119360689518.1095
2024-04-14,2024-04-15,566.3015482492979,665.9359573805895,553.0333746700247,656.9618748771944,184453798649.81357,114046494280.19771
2024-04-13,2024-04-14,699.818994581923,707.1819546320114,495.01196362830274,569.0868046277606,165526936363.45685,122248462007.34459
2024-04-12,2024-04-13,830.128341588234,864.8110892091701,650.474017843566,705.8788795981953,85148074120.02979,147236242422.6099
2024-04-11,2024-04-12,850.2721685388076,888.8399331437578,823.8276998721608,827.9686440387406,70709659987.68355,154074257823.4401
2024-04-10,2024-04-11,861.3896085666165,871.3522284809994,820.9745896027991,853.2766854289297,69202753184.4534,153881772405.27365
2024-04-09,2024-04-10,949.1399866472327,951.1377195028026,858.5162750317298,864.249335585391,64439783746.6681,162680145332.67053
2024-04-08,2024-04-09,933.1300404896859,966.3573681066539,912.9135679457046,947.2822415806745,64109296971.08316,168416390238.4754
2024-04-07,2024-04-08,900.3936480867815,948.10053303739,900.3936480867815,930.5619713833411,66691248909.90603,165238284078.10858
2024-04-06,2024-04-07,886.572308372512,934.5430551981259,882.7464618810112,901.9270478325927,75295919787.02382,160893539999.16168
2024-04-05,2024-04-06,885.6506884358093,901.2248374303922,842.2669599572121,890.6184875145523,72118818828.39833,154957400792.99158
2024-04-04,2024-04-05,873.5441583581072,923.2890854851515,859.8791664404035,890.2000262370732,70655133730.90437,155367311445.56973
2024-04-03,2024-04-04,882.0015871124517,925.138831124496,855.7777640588597,875.4310443130375,95217579133.98988,154616359496.71097
2024-04-02,2024-04-03,987.5832635554084,987.7581339382257,883.7049083748063,886.718415024639,104307231346.37483,155361865999.90292
2024-04-01,2024-04-02,1066.198326106792,1071.3679657190405,958.041923333368,990.8693996382295,72537979196.39746,169800781987.8007
2024-03-31,2024-04-01,1049.5712432114358,1072.2140783743725,1049.5712432114358,1062.9899714598419,47839098251.43363,177117353894.368
2024-03-30,2024-03-31,1087.4077796340566,1098.041787263601,1046.2448231771532,1053.0451460194643,96822903080.11601,176113694213.09692
2024-03-29,2024-03-30,1087.7252855300455,1116.822278633002,1049.9870909198182,1083.7428950936892,95445694991.50179,176455001505.66574
2024-03-28,2024-03-29,1089.433945496328,1112.1343010355006,1065.6683862430953,1088.732281292941,121641631400.65236,177012178066.64197
2024-03-27,2024-03-28,1130.5160190880206,1182.3180969182467,1086.8528451261952,1094.013114647442,138896945026.96304,181037527686.28296
2024-03-26,2024-03-27,1120.104663153592,1216.9940727403957,1118.550496771173,1131.8369019897345,132500962782.7852,184636038832.17502
2024-03-25,2024-03-26,1093.2335083497615,1147.7304471757352,1084.662486027783,1120.0579294749916,95537055093.57716,174911139153.77014
2024-03-24,2024-03-25,1101.0298345178717,1109.633514959598,1057.0057420020473,1096.1393022772538,115990153216.01448,168448665374.20627
2024-03-23,2024-03-24,1031.416664730818,1161.6479808823628,1030.3585213754639,1098.8591163028375,151585158582.83032,171417871851.69678
2024-03-22,2024-03-23,1038.5884607067167,1084.831262917728,1000.1291875037585,1033.7798787293264,100103051186.58284,160554867277.64844
2024-03-21,2024-03-22,1076.4852250618137,1087.8274554497916,1019.8927200241052,1043.8598187614195,127094904826.49307,163939420437.07864
2024-03-20,2024-03-21,970.0454614600283,1088.5266738468606,947.523696923455,1081.9484787647402,175303465166.285,157042300559.65372
2024-03-19,2024-03-20,1137.3040107438337,1144.9682918456037,958.0037837064642,973.0335146312366,174551751156.6205,159918831279.53186
2024-03-18,2024-03-19,1247.3231754138155,1260.7522280283792,1120.9108254962941,1135.0972478660483,204388736538.63455,181571256958.7212
2024-03-17,2024-03-18,1105.2955404191814,1271.7932404998817,1078.9846958569087,1241.631066931312,213860502876.86636,182303182234.41275
2024-03-16,2024-03-17,1261.4883270873806,1272.4475254527194,1068.8663667899398,1092.9562156880513,206117641095.31628,179726376498.77597
2024-03-15,2024-03-16,1389.5324844340435,1389.5324844340435,1133.3076902820903,1264.4197852424934,348885311411.3613,188562252403.20526
2024-03-14,2024-03-15,1237.9559812952718,1403.5040058162926,1203.1875136783992,1397.514362853347,177428627056.82657,191828341888.77164
2024-03-13,2024-03-14,1309.235046267728,1319.4678920208385,1210.9619110528417,1238.7088940673698,202523154144.69513,189152017629.26892
2024-03-12,2024-03-13,1265.4157612982904,1360.92967538205,1217.8925931725369,1316.5571583995363,275532661410.2536,193230430092.11844
2024-03-11,2024-03-12,1247.646167048141,1319.7395604921596,1199.8667816859063,1270.07472762545,362428767121.37354,188141056158.03796
2024-03-10,2024-03-11,1508.6914505932075,1523.2839284813344,1202.673417257567,1236.310653528286,574958071623.4475,192919077541.79495
2024-03-09,2024-03-10,973.1726744064571,1497.3719309548112,973.1726744064571,1497.3719309548112,567374308453.3019,194150813565.03467
2024-03-08,2024-03-09,932.0011086833332,996.2706180988738,910.0034563843292,978.3081284926114,164651102436.9221,141040414880.26166
2024-03-07,2024-03-08,939.7368157414671,1023.558073531412,916.4384536831069,933.5592037002879,248115059325.75458,139463422820.26068
2024-03-06,2024-03-07,833.4063041415171,950.3087945870509,794.8661372034524,944.6560541984625,262324777100.79724,129477689614.66516
2024-03-05,2024-03-06,958.7501558062257,972.0843678227154,808.0777485796232,837.3558860376316,200872152998.0545,134922582297.10649
2024-03-04,2024-03-05,1027.7629830079766,1076.12397994023,956.819812660071,959.9636722847226,245929230693.1715,147380230109.28036
2024-03-03,2024-03-04,998.2031552763567,1091.041456434477,977.4293391486227,1026.3199248846533,246952585542.1339,146935463704.11636
2024-03-02,2024-03-03,1040.5829382760248,1054.7869415056637,981.2281187123557,998.0605726123945,200549695456.12778,143348663378.27466
2024-03-01,2024-03-02,955.2937942846231,1074.7616110866302,955.2937942846231,1035.6362205825665,224041216773.28833,143770644391.1682
2024-02-29,2024-03-01,1025.5004530033568,1082.968418315225,936.9667872665044,958.8798112284827,364266338130.82184,141361371009.3104
2024-02-28,2024-02-29,937.7826504585757,1117.4943274695518,917.2651791286656,1025.336034102791,306404169954.173,136484290915.56274
2024-02-27,2024-02-28,1033.2344835005342,1057.1277830556435,919.1642139687211,930.547753530282,336057326962.453,136630115758.58022
2024-02-26,2024-02-27,1118.9689968004718,1198.6983397354097,1016.4625668513077,1037.3835418845179,325621477858.72437,149615281379.4585
2024-02-25,2024-02-26,1057.913902684714,1213.920143826334,1057.913902684714,1113.1429803706637,320853418624.9729,156476497395.75323
2024-02-24,2024-02-25,1072.4354031737896,1095.0448108572402,999.3619127384006,1060.7729491210014,326983992643.2341,140846341964.6513
2024-02-23,2024-02-24,1072.3191663722853,1172.7642823667115,1032.5798531422774,1072.4464250827716,499762487706.4608,144081527959.31268
2024-02-22,2024-02-23,919.5423254284993,1168.0861060267794,919.5423254284993,1070.623487344751,519906356539.64,142517242370.11075
2024-02-21,2024-02-22,888.9036478090908,923.8668084651014,794.2500411251689,923.8668084651014,354687900403.7511,113623935335.11482
2024-02-20,2024-02-21,995.8737580951712,1006.9399829179249,812.4662824323281,875.3360057927945,572863292888.6277,116459381934.0791
2024-02-19,2024-02-20,767.3010924898529,1030.4627924309548,767.3010924898529,991.6627880729626,559667822596.8552,121183809804.98886
2024-02-18,2024-02-19,612.3377348670593,817.9466153919178,611.9329945463704,762.605227406321,262306079312.4901,92927682019.7126
2024-02-17,2024-02-18,579.5533913054312,638.0753590680687,559.1258984407623,609.0300679273726,256329703064.10712,77402579736.21764
2024-02-16,2024-02-17,446.4737665411313,588.2155149816795,438.2014172908832,567.1025803422548,161810692960.28018,68333925088.746506
2024-02-15,2024-02-16,409.988045475205,446.709085070001,399.9415504601233,446.709085070001,52228312519.99905,53276016822.47622
2024-02-14,2024-02-15,357.7947143258331,417.3178436509853,350.44316226184515,408.1918383468778,44374906767.16245,48568869449.9212
2024-02-13,2024-02-14,340.6092297244913,373.45073948176054,339.77074815825637,357.89744059589293,32503001697.25858,44466872047.03933
2024-02-12,2024-02-13,319.8263325673315,342.2647750048382,319.8263325673315,339.556761767757,19882640506.385704,41590064358.292404
2024-02-11,2024-02-12,322.51159528012613,335.02349020505244,317.4951873851703,318.7123994960966,15096763008.636503,40687902638.13074
2024-02-10,2024-02-11,322.83574891182377,336.55490233322246,315.15307985249706,322.9339628646339,20080844751.64663,40568546956.863045
2024-02-09,2024-02-10,310.7477133883207,324.38155281388805,310.7477133883207,322.4105035847296,16296895527.588263,39398802981.02576
2024-02-08,2024-02-09,305.76464498707514,313.42625736128576,302.82962802521007,309.507710616676,14121693055.132019,38197282911.412636
2024-02-07,2024-02-08,287.49181255867086,307.78057173046284,286.3137820954422,305.5554003118169,11429806447.32523,36688721889.63231
2024-02-06,2024-02-07,287.2680151400089,291.46313011139824,282.51838716127384,287.40085872926244,11308736370.323603,35754291540.35064
2024-02-05,2024-02-06,282.9161879865761,290.02713855790535,279.53102195783947,287.9731427615949,12891989467.250645,35525515652.744446
2024-02-04,2024-02-05,298.9819041828579,298.9819041828579,282.34592176206417,282.9251787486834,11345641583.318829,36123901216.31344
2024-02-03,2024-02-04,304.4459008818729,311.22517563871736,296.3552032912512,299.2456364419634,14174916167.603752,37480189022.29763
2024-02-02,2024-02-03,294.7946974668311,307.40180890309966,294.7946974668311,304.86873738177667,14667983725.96324,37125179518.11567
2024-02-01,2024-02-02,298.1985995376958,298.8270658253256,288.7216980857742,294.7631071000569,27604990130.16769,36107235690.72646
2024-01-31,2024-02-01,319.84806130767043,326.3774711770493,293.6593630398971,297.85845337944073,59426862848.89571,37523402890.60392
2024-01-30,2024-01-31,306.76343673061604,353.45477801535736,304.46845176154693,319.28626207045664,38072351780.406845,38568800512.75069
2024-01-29,2024-01-30,294.0422511183038,310.56917209359335,294.0422511183038,308.11062673980894,13249512352.389463,36132296656.90422
2024-01-28,2024-01-29,312.9214013373066,317.35726324934365,293.34176232673263,295.1062621351396,13448810823.441381,36112436995.68892
2024-01-27,2024-01-28,305.08152243883325,317.0239539517474,304.8106194007791,313.12688396178027,14565551638.652428,36651026317.91359
2024-01-26,2024-01-27,289.6790825105743,309.24474879904767,287.4829425795434,305.31202343178893,16676911954.98902,35348795436.10671
2024-01-25,2024-01-26,297.0042308695875,306.3647263737632,287.1011769597214,290.7914988927252,18444019905.099762,34563482298.392075
2024-01-24,2024-01-25,290.18206410942014,297.0167052621011,286.44313580011914,297.0167052621011,18521113136.02612,33942883240.519585
2024-01-23,2024-01-24,293.53553890670855,302.81904467226576,271.4301592130803,290.3759276033084,23852121405.09241,33512873147.767677
2024-01-22,2024-01-23,324.3649757222806,326.0229418462807,292.39163161336063,292.88692329283964,19685805641.956905,35975438061.35323
2024-01-21,2024-01-22,323.424888748541,344.2275474863229,321.16893148709113,324.3249319523512,13676187171.724634,38354338664.71101
2024-01-20,2024-01-21,324.9407995963268,330.5406060428287,316.6369306821929,322.8310357356784,17509539398.795555,37467490696.59442
2024-01-19,2024-01-20,333.0980277104709,342.7481087908478,305.12656571931876,325.49053692972717,23250911250.291733,37791963599.92268
2024-01-18,2024-01-19,352.9848734353544,357.9480432430939,329.1146351566953,332.6692162922491,17153530435.457876,39892262142.252075
2024-01-17,2024-01-18,356.200978823897,358.8408180456957,347.1146030734233,351.83578744567427,15708498282.455309,40479379871.70659
2024-01-16,2024-01-17,359.33267578116994,369.5917537764945,349.27891008180245,355.92537144051266,18454942343.42666,40638152299.74303
2024-01-15,2024-01-16,346.94488994804243,365.7691918962192,346.0589008033987,359.0054499476455,19425700298.05597,39860031389.405464
2024-01-14,2024-01-15,370.900788398421,378.16786125763707,345.122990646871,345.122990646871,20212858132.754486,40556544429.24192
2024-01-13,2024-01-14,368.2029761515461,378.0710699653819,353.2640277679352,371.6542436933748,48824341110.53861,40709057721.62593
2024-01-12,2024-01-13,358.8884459668659,409.73586558606627,349.1502405945492,367.88529775310315,47495629612.461975,41199691121.91808
2024-01-11,2024-01-12,352.62006551657726,380.2458609252715,346.97351577475746,360.0578227498849,43438359108.09929,39718608600.1836
2024-01-10,2024-01-11,323.2859293804411,365.18425304587964,312.66523084272654,356.6984131715095,37044367371.19312,36221525427.07584
2024-01-09,2024-01-10,364.58252771106834,366.2335155396741,307.944508239046,322.8113967853715,28017419797.07334,37787764762.43746
2024-01-08,2024-01-09,342.89544280411184,371.3085011313059,314.70967426015005,364.7361272933705,30415271354.725117,37874221743.41499
2024-01-07,2024-01-08,358.6661167530841,367.8185778175687,337.19125764955487,339.7184763171693,24373662034.69444,39159528430.41204
2024-01-06,2024-01-07,384.7089776848785,384.7089776848785,346.51787498688975,359.9143590966235,33330787874.58195,39820772309.06486
2024-01-05,2024-01-06,414.308283550366,419.266236074657,371.8278489058886,384.6416023148988,33694930563.10284,42846579292.551056
2024-01-04,2024-01-05,397.6044818092519,420.05887889211056,389.6136609347053,415.8891004085702,58906437480.34692,44356173171.98615
2024-01-03,2024-01-04,464.1882236888251,498.0198753493139,384.23239408337406,397.97878828870626,60729268088.49209,48265531983.14328
2024-01-02,2024-01-03,467.77442528657633,502.6720983067855,457.3724324961838,463.54678771335387,39778972694.893585,51373901470.31241
2024-01-01,2024-01-02,473.88757104477065,487.71754924836154,452.8716661907677,469.9744384791289,37283624450.19308,49357908518.24087
2023-12-31,2024-01-01,479.5161846604815,501.31693570885943,465.70997183911817,470.846357913095,63362130376.1019,51057844783.203804
2023-12-30,2023-12-31,453.9245570716128,515.9249245173321,447.6627533908192,479.06635540977936,44234640033.438255,49980403244.17861
2023-12-29,2023-12-30,457.0169097601639,471.45922285161237,444.5286712885974,454.71787857206664,34423853484.789566,48197751045.72641
2023-12-28,2023-12-29,469.5881730183268,483.0942505978234,440.74259248477443,456.3917901783847,41045914547.7033,47900634232.06555
2023-12-27,2023-12-28,476.95668400882823,482.44782226912093,445.2903410936598,471.09338506113517,55176671550.25339,48881153885.75591
2023-12-26,2023-12-27,489.5560498865616,526.6356616205686,444.9516582788272,476.9261363117582,79897859001.82765,50677756361.62976
2023-12-25,2023-12-26,438.68340502507806,488.04804004392656,437.74847208326685,487.31952961658783,51665439854.76181,48334603652.76132
2023-12-24,2023-12-25,446.7304585757947,464.6332620039898,431.0360611334919,438.6478162112337,39451080086.815094,46415721747.42444
2023-12-23,2023-12-24,478.81020380249555,481.86006537300136,434.6979329760137,451.2020795676284,52990478652.936554,46062814325.255646
2023-12-22,2023-12-23,464.5983522265985,487.12287449044914,450.3027097127405,479.37663492395683,62719544414.001976,48326823756.04159
2023-12-21,2023-12-22,449.985627003642,499.6363846530041,448.1890430047451,457.16140712359595,73961534615.75366,48243233513.448135
2023-12-20,2023-12-21,482.8386766195376,493.3732657368159,446.0035310423983,451.42959046092494,93690720514.9547,47448774411.21178
2023-12-19,2023-12-20,507.34998833550003,558.8881653599865,479.41340654326945,484.7178806789794,131848197460.76118,52059289794.87958
2023-12-18,2023-12-19,551.1493524365901,556.1432105995669,477.96423401506195,505.61196261547093,259861005986.86182,51331893279.032455
2023-12-17,2023-12-18,496.13323999445146,606.4281114504641,485.6670145522213,547.1450786612951,397802844279.195,54745276876.847694
2023-12-16,2023-12-17,319.42845647936394,567.4184605820038,314.311819749914,492.0353504444934,134050407380.3277,45991616945.6344
2023-12-15,2023-12-16,338.0512593033338,351.66821727004964,319.8543410970677,319.8543410970677,39022839942.77662,40931738322.07699
2023-12-14,2023-12-15,325.72796382802414,343.34348710088295,324.2156791052194,338.34468348427265,48299237293.58396,40574808561.28638
2023-12-13,2023-12-14,312.2311028595837,333.0244946106525,300.0642476823648,326.86782297374555,36588280772.63092,38088994802.9541
2023-12-12,2023-12-13,316.518759018132,323.1944728408757,304.7155913035699,312.9922588269748,29095676175.63562,38227823972.912094
2023-12-11,2023-12-12,348.8105761213615,349.55987511625807,308.2604375762173,316.59194090825304,50539550926.82405,39116111787.91361
2023-12-10,2023-12-11,319.56354126741877,353.23905811909503,319.56354126741877,347.660664817973,46868991395.12317,40754474676.09237
2023-12-09,2023-12-10,322.90799361489724,332.76046838569016,316.06550650356417,319.3990716388576,27205068478.597557,39169122468.061226
2023-12-08,2023-12-09,324.553976372046,329.54084493597554,315.74903481101956,322.0742343397457,27378347309.29463,38910688729.06741
2023-12-07,2023-12-08,314.5212814253066,325.1731065840517,304.762158839987,323.6081610120841,32831981640.92688,38144482321.61935
2023-12-06,2023-12-07,318.0891464926976,327.5910455653461,311.21252277909366,313.7944654659314,38398472691.7541,38406442224.06517
2023-12-05,2023-12-06,316.43859813147816,325.9385253461471,308.04696111330844,317.12060080387545,35829009730.28838,37783185992.51579
2023-12-04,2023-12-05,317.64291109050305,331.28176269523476,305.20600546779855,317.90247912484205,37360135727.31719,37771329965.28436
2023-12-03,2023-12-04,328.6867453059313,336.34937486444346,313.68689325775784,318.82670926000924,32685081854.404568,38132584079.62267
2023-12-02,2023-12-03,310.43562702403085,335.1724814257827,310.43562702403085,330.3165235940638,24168914904.24394,37623502707.91984
2023-12-01,2023-12-02,315.2933732430958,325.52969825072023,307.0924700269061,310.54734252880183,23888678269.380104,37164002392.34712
2023-11-30,2023-12-01,303.3368859460687,316.453372838844,300.3737744137739,315.0527149250168,36175682722.90218,36441321191.3338
2023-11-29,2023-11-30,326.3095207665879,340.025115850465,301.5718048475522,302.73681991420204,41103069900.441414,38175762219.619095
2023-11-28,2023-11-29,324.79411226735124,332.9169851842127,311.3499001308846,325.3638516187069,51599995986.51159,37609822159.65582
2023-11-27,2023-11-28,343.4876340542135,358.81925235216573,318.9658233809244,324.66624517230184,62505748061.76356,38978354945.040276
2023-11-26,2023-11-27,355.63846371740146,357.0431247297632,339.00355691818305,344.65752659936567,74471828920.94485,40616858386.306984
2023-11-25,2023-11-26,318.00270128812423,370.63486091461687,318.00270128812423,353.21003701742194,69619280521.4603,40670316292.55322
2023-11-24,2023-11-25,308.7872180689763,331.12905273474126,305.4973060945561,320.533636436827,51914812532.05441,37385244745.50378
2023-11-23,2023-11-24,324.6406238871655,329.22298926969245,300.6207321968701,308.587876830032,59885264377.12305,36452420875.07025
2023-11-22,2023-11-23,294.1668895739941,335.11870338488586,294.1668895739941,324.3670454680064,97208155128.71016,37299074146.90815
2023-11-21,2023-11-22,284.3005067539666,320.2237009516155,284.3005067539666,291.2433550114405,107876284972.37431,35277387591.17499
2023-11-20,2023-11-21,312.630209149863,336.3658355242799,282.5237794970569,285.0995090281302,159673342677.52072,34804289048.81674
