Start,End,Open,High,Low,Close,Volume,Market Cap
2024-04-06,2024-04-07,890.7807522259211,938.9792099699961,886.9367449369319,906.2083786443371,75653339760.3548,161657280782.70328
2024-04-05,2024-04-06,889.8547574788154,905.5028349403595,846.2650920634003,894.8461380559881,72461157515.21187,155692963493.0094
2024-04-04,2024-04-05,877.6907592717678,927.671819121241,863.9609014083316,894.425690397055,70990524494.24489,156104819938.33337
2024-04-03,2024-04-04,886.1883343443774,929.5303452634197,859.8400302011995,879.5866020297971,95669564642.51376,155350303317.89224
2024-04-02,2024-04-03,992.271193322659,992.4468937925212,887.8997410520242,890.9275524273911,104802364255.98668,156099348643.8417
2024-04-01,2024-04-02,1071.259431387935,1076.4536106094688,962.5896241869644,995.5729282676017,72882307583.15723,170606804294.73743
2024-03-31,2024-04-01,1054.5534218848443,1077.3037396519244,1054.5534218848443,1068.0358470972592,48066184251.17398,177958107019.96152
2024-03-30,2024-03-31,1092.569563442476,1103.2540493281344,1051.211211765743,1058.0438148593057,97282508853.37183,176949683096.25168
2024-03-29,2024-03-30,1092.8885764978065,1122.1236892562274,1054.971243568407,1088.8872821701423,95898763336.43883,177292610530.30698
2024-03-28,2024-03-29,1094.6053472515166,1117.4134584366043,1070.7269759683822,1093.9003523390877,122219048460.88794,177852431936.21143
2024-03-27,2024-03-28,1135.8824321225595,1187.930407703008,1092.011994732422,1099.2062531251584,139556270824.79794,181896889368.83575
2024-03-26,2024-03-27,1125.421654830759,1222.7709858885873,1123.8601110219333,1137.2095850842295,133129927681.7878,185512482180.79196
2024-03-25,2024-03-26,1098.4229461374148,1153.1785748695202,1089.8112382832269,1125.374699313443,95990557113.07904,175741419663.9022
2024-03-24,2024-03-25,1106.2562804554882,1114.9008014532862,1062.0232112777487,1101.3425334921076,116540743441.70515,169248269358.80444
2024-03-23,2024-03-24,1036.3126659729032,1167.1621733050247,1035.2494997481704,1104.0752581223992,152304713686.0988,172231570274.65228
2024-03-22,2024-03-23,1043.518505534878,1089.980816335196,1004.8766711461157,1038.687097842004,100578227397.81259,161317000425.67096
2024-03-21,2024-03-22,1081.595160919176,1092.9912314049209,1024.7340185941014,1048.81488604313,127698207868.96971,164717619620.33127
2024-03-20,2024-03-21,974.6501415535256,1093.6937689011063,952.0214691193823,1087.0843479794255,176135607997.15536,157787760008.67343
2024-03-19,2024-03-20,1142.7026454950799,1150.4033079459953,962.5513035161944,977.652378625904,175380325698.5046,160677945247.09775
2024-03-18,2024-03-19,1253.2440568819286,1266.7368554689292,1126.2316439216286,1140.485407399897,205358943383.43332,182433152184.96213
2024-03-17,2024-03-18,1110.5422351099014,1277.8302781957852,1084.106496378219,1247.5249286981216,214875670968.98883,183168551815.08432
2024-03-16,2024-03-17,1267.4764486947697,1278.4876689545026,1073.9401369144437,1098.144337203375,207096054825.99,180579514316.559
2024-03-15,2024-03-16,1396.128415062605,1396.128415062605,1138.6873550180037,1270.4218221018455,350541424771.1945,189457332978.83026
2024-03-14,2024-03-15,1243.8323979068361,1410.1662574462307,1208.8988888799704,1404.1481824243615,178270857755.78314,192738926167.9191
2024-03-13,2024-03-14,1315.4498153633788,1325.731235109164,1216.7101903112343,1244.5888846582902,203484505311.63815,190049897743.992
2024-03-12,2024-03-13,1271.422525926907,1367.3898321827935,1223.6737714807768,1322.806684612575,276840579246.5935,194147669902.26495
2024-03-11,2024-03-12,1253.5685817156846,1326.004193155512,1205.562393803056,1276.1036077634474,364149169510.3118,189034137369.67166
2024-03-10,2024-03-11,1515.8530133918418,1530.5147598814065,1208.3823521100524,1242.179259982165,577687323078.3384,193834839401.7345
2024-03-09,2024-03-10,977.7921989745431,1504.4797614606637,977.7921989745431,1504.4797614606637,570067560767.2341,195072422316.25098
2024-03-08,2024-03-09,936.4251971645187,1000.9997856123133,914.3231248608147,982.9520303957205,165432679882.39825,141709915451.70938
2024-03-07,2024-03-08,944.1976246215565,1028.4167710594998,920.7886682578327,937.9906882565991,249292829358.15558,140125437614.76825
2024-03-06,2024-03-07,837.3623758628358,954.8197872806555,798.6392637468898,949.1402140660035,263569998821.98248,130092303427.7367
2024-03-05,2024-03-06,963.3012185475881,976.6987263404864,811.913588930118,841.3307059123692,201825667076.51422,135563042310.11626
2024-03-04,2024-03-05,1032.6416406964186,1081.2322010138153,961.3617123126794,964.520495431544,247096624880.32385,148079824962.01834
2024-03-03,2024-03-04,1002.9414962933325,1096.2204888357653,982.0690695526016,1031.1917325631957,248124837462.13367,147632947308.36807
2024-03-02,2024-03-03,1045.5224506307352,1059.7938784229518,985.8858814306247,1002.7982368079423,201501678870.42453,144029120906.2073
2024-03-01,2024-03-02,959.828450125766,1079.8633651718224,959.828450125766,1040.5522515094508,225104711394.91785,144453105008.2829
2024-02-29,2024-03-01,1030.3683707550772,1088.1091290507784,941.4144471804022,963.4314894273319,365995463231.20386,142032395117.90872
2024-02-28,2024-02-29,942.2341831693153,1122.7989282215108,921.6193180619429,1030.203171379298,307858630840.80914,137132164156.99626
2024-02-27,2024-02-28,1038.139113692741,1062.1458316444102,923.5273673742806,934.964943122902,337652547542.53687,137278681211.64552
2024-02-26,2024-02-27,1124.2805976166364,1204.3884054100433,1021.28758292872,1042.3078671191804,327167160815.536,150325485730.92682
2024-02-25,2024-02-26,1062.935682881484,1219.682465432333,1062.935682881484,1118.4269258418526,322376468222.5137,157219271050.4786
2024-02-24,2024-02-25,1077.5261150514818,1100.2428466631627,1004.1057542268808,1065.808300840689,328536143281.15405,141514921297.1193
2024-02-23,2024-02-24,1077.4093264889445,1178.3312424319138,1037.4813758890098,1077.5371892800374,502134795469.3929,144765464300.43668
2024-02-22,2024-02-23,923.9072736801575,1173.6308593951594,923.9072736801575,1075.7055982928164,522374284637.39905,143193753250.26483
2024-02-21,2024-02-22,893.1231582286779,928.2522844773073,798.020243140365,928.2522844773073,356371557901.55054,114163293431.17245
2024-02-20,2024-02-21,1000.6010417656037,1011.719796523475,816.322954584294,879.4911123740148,575582600700.3351,117012199527.68521
2024-02-19,2024-02-20,770.9433713382987,1035.3542657648486,770.9433713382987,996.3700828144162,562324493221.1411,121759053645.44077
2024-02-18,2024-02-19,615.2444227391883,821.8293019742249,614.837761168649,766.2252155917712,263551212277.69736,93368797683.39189
2024-02-17,2024-02-18,582.3044561473267,641.1042201068386,561.7799966213094,611.9210547331926,257546466945.76566,77769999751.31699
2024-02-16,2024-02-17,448.5931196505891,591.007697802107,440.2815026304968,569.7945427980583,162578787350.0707,68658297375.47737
2024-02-15,2024-02-16,411.9342055950927,448.82955520601945,401.8400211701397,448.82955520601945,52476233551.05652,53528911170.08138
2024-02-14,2024-02-15,359.4931194666963,419.2987973729157,352.10667053777746,410.1294721043049,44585548698.86533,48799419578.96682
2024-02-13,2024-02-14,342.22605759708733,375.2234617451123,341.3835958675196,359.59633336504737,32657289234.12207,44677950526.007645
2024-02-12,2024-02-13,321.3445067204609,343.88946153633134,321.3445067204609,341.16859371135587,19977020824.198975,41787487003.979195
2024-02-11,2024-02-12,324.0425160273592,336.6138032960279,319.0022958942223,320.22528595329584,15168425386.188877,40881042839.046646
2024-02-10,2024-02-11,324.36820837433817,338.1524848391085,316.64907068061456,324.46688853605434,20176165919.326077,40761120591.82776
2024-02-09,2024-02-10,312.2227925127417,325.92135000719867,312.2227925127417,323.9409444627855,16374254778.67815,39585823992.92895
2024-02-08,2024-02-09,307.2160701315711,314.91405118682326,304.26712102454854,310.97690360863686,14188726901.978304,38378600463.25514
2024-02-07,2024-02-08,288.85649893567825,309.2415662179577,287.67287651450636,307.0058321989562,11484062257.29656,36862878497.804855
2024-02-06,2024-02-07,288.63163917967273,292.8466678181696,283.85946533244584,288.7651133602287,11362417476.32936,35924012528.751686
2024-02-05,2024-02-06,284.2591544667132,291.40385979886815,280.8579194935353,289.34011395069814,12953186070.527441,35694150671.65501
2024-02-04,2024-02-05,300.40113253575856,300.40113253575856,283.68618126233656,284.26818790680306,11399497873.58798,36295376693.9471
2024-02-03,2024-02-04,305.89106611900274,312.70252121456474,297.76196303542406,300.66611669772,14242202657.667545,37658102622.379555
2024-02-02,2024-02-03,296.1940496920876,308.8610054525384,296.1940496920876,306.3159097689745,14737610743.827978,37301407934.08834
2024-02-01,2024-02-02,299.6141096449575,300.2455591806092,290.09222256999306,296.1623093699363,27736027440.875023,36278632059.26992
2024-01-31,2024-02-01,321.36633860431425,327.92674273617087,295.05332597976144,299.2723488569701,59708954465.47566,37701521621.31844
2024-01-30,2024-01-31,308.2196030100812,355.13258204098435,305.9137240447801,320.8018725789272,38253076300.36079,38751881610.5003
2024-01-29,2024-01-30,295.43803157825636,312.04340370562613,295.43803157825636,309.57318795566,13312406070.4692,36303811986.60637
2024-01-28,2024-01-29,314.4067986767246,318.86371705039704,294.7342176571708,296.5070933174997,13512650585.535318,36283858054.15297
2024-01-27,2024-01-28,306.52970488912126,318.52882557675997,306.2575159094529,314.61325670058727,14634692424.673283,36825003990.0923
2024-01-26,2024-01-27,291.0541515745864,310.71269354533854,288.8475868519094,306.761300040419,16756075094.811935,35516591587.05077
2024-01-25,2024-01-26,298.41407146356465,307.8190000268348,288.4640090401646,292.1718484531409,18531571277.3553,34727550669.643265
2024-01-24,2024-01-25,291.5595207618985,298.42660507040296,287.8028442444559,298.42660507040296,18609030459.858044,34104005708.468952
2024-01-23,2024-01-24,294.92891406945955,304.2564874337994,272.7186030031498,291.75430450066875,23965344334.31101,33671954413.533474
2024-01-22,2024-01-23,325.90469422628564,327.5705305006139,293.77957679643356,294.2772195613283,19779251610.177345,36146208803.630226
2024-01-21,2024-01-22,324.9601447815113,345.86155104442213,322.69347878329984,325.8644603737699,13741106259.877266,38536401739.86095
2024-01-20,2024-01-21,326.4832514616387,332.10963946364086,318.1399651579008,324.36347282535644,17592654913.190716,37645344019.369865
2024-01-19,2024-01-20,334.6792008805129,344.37508964518594,306.57496198422194,327.03559832691803,23361280312.81871,37971357153.520485
2024-01-18,2024-01-19,354.6604468848369,359.6471762164568,330.6768996785082,334.24835395006016,17234956021.440693,40081625540.84427
2024-01-17,2024-01-18,357.8918187088711,360.54418890534834,348.76231111024947,353.5059063328784,15783064488.075293,40671530242.07358
2024-01-16,2024-01-17,361.0383814257511,371.3461579348047,350.9368918035162,357.61490305295484,18542545563.08145,40831056342.24996
2024-01-15,2024-01-16,348.5917923786562,367.5054508486647,347.7015975583617,360.7096022936014,19517911579.917,40049241792.79081
2024-01-14,2024-01-15,372.6614063744385,379.9629750867483,346.7612447576093,346.7612447576093,20308805950.845913,40749061089.763466
2024-01-13,2024-01-14,369.95078796244786,379.8657243387724,354.9409263268578,373.4184382240341,49056103930.44959,40902298342.98162
2024-01-12,2024-01-13,360.592042910088,411.6808286407012,350.8076115388817,369.6316015858167,47721085211.084595,41395260716.441826
2024-01-11,2024-01-12,354.2939072701463,382.0508387495087,348.6205540884609,361.76697057315187,43644555369.43554,39907147687.91605
2024-01-10,2024-01-11,324.8205257912993,366.9177353694072,314.14941217400485,358.39161431286715,37220212182.37712,36393464314.186485
2024-01-09,2024-01-10,366.31315372241147,367.9719785762816,309.4062809119019,324.3437406514975,28150414857.96107,37967138384.69787
2024-01-08,2024-01-09,344.52312303391733,373.07105446682925,316.20356029938335,366.4674824220253,30559648706.20989,38054005765.7598
2024-01-07,2024-01-08,360.368658328341,369.5645649393948,338.7918608516598,341.331075898777,24489360649.69323,39345413637.032005
2024-01-06,2024-01-07,386.53514134598055,386.53514134598055,348.1627504328215,361.62282591652047,33489004805.153088,40009796354.68356
2024-01-05,2024-01-06,416.27495128051964,421.25643856292265,373.5928675179935,386.46744615385103,33854876031.825687,43049966451.794
2024-01-04,2024-01-05,399.49185875725266,422.0528439531089,391.46310649157687,417.86327207148537,59186058705.14636,44566726177.740486
2024-01-03,2024-01-04,466.39166503067594,500.3839111572187,386.0562954638821,399.8679420210571,61017542053.960526,48494642208.544815
2024-01-02,2024-01-03,469.9948898626615,505.0582176141693,459.5435201605287,465.7471842417554,39967798323.1608,51617766722.84355
2024-01-01,2024-01-02,476.1370539315431,490.03268124938455,455.021389300733,472.2053462327307,37460604983.72481,49592204113.48908
2023-12-31,2024-01-01,481.7923858466533,503.6966222350118,467.92063672222906,473.0814045552544,63662902197.64651,51300209755.60029
2023-12-30,2023-12-31,456.07927811814113,518.3739532732509,449.7877504667669,481.3404213147933,44444616137.13387,50217653741.219284
2023-12-29,2023-12-30,459.1863098041545,473.6971786842113,446.63879128296406,456.87636541294796,34587259056.15764,48426539523.802025
2023-12-28,2023-12-29,471.81724721984386,485.387436399304,442.83474045371236,458.55822286073237,41240754184.75777,48128012335.13127
2023-12-27,2023-12-28,479.2207355771025,484.7379395590984,447.4040766358832,473.329604309153,55438588059.537895,49113186388.548256
2023-12-26,2023-12-27,491.87990901185555,529.1355328574693,447.06378613761996,479.1900428740733,80277123784.22769,50918317103.54621
2023-12-25,2023-12-26,440.7657782980031,490.3647408419265,439.8264073506788,489.63277226999975,51910689002.22231,48564041752.42725
2023-12-24,2023-12-25,448.8510301690753,466.8388158850484,433.08213345601337,440.7300205486716,39638349251.36467,46636051163.36128
2023-12-23,2023-12-24,481.08305378902537,484.1473926571627,436.761387729615,453.34387736626206,53242017587.85494,46281468535.394135
2023-12-22,2023-12-23,466.80374039546797,489.43518364746257,452.4402383192259,481.6521736856142,63017265963.25978,48556224925.54602
2023-12-21,2023-12-22,452.1216504595993,502.0080938210836,450.3165383092861,459.3314930778448,74312620435.60492,48472237890.90377
2023-12-20,2023-12-21,485.13064924446405,495.71524469106276,448.1206520048833,453.572468224285,94135458223.48569,47674007594.26621
2023-12-19,2023-12-20,509.7583129806237,561.5411350524079,481.6891198550383,487.0187736420425,132474063767.37457,52306408496.96524
2023-12-18,2023-12-19,553.7655869869677,558.7831503474703,480.2330682926434,508.01203707773936,261094532505.8591,51575559124.123604
2023-12-17,2023-12-18,498.48832018882325,609.3067471060862,487.97241293077866,549.7423054429911,399691162828.134,55005145611.5237
2023-12-16,2023-12-17,320.94474196626606,570.1119224803692,315.8038172253467,494.3709784882334,134686727292.03613,46209933191.03858
2023-12-15,2023-12-16,339.65594482183815,353.3375407233462,321.3726482030579,321.3726482030579,39208076306.859795,41126035979.38496
2023-12-14,2023-12-15,327.2741522599321,344.9732941389014,325.7546889175312,339.95076184933794,48528507513.72615,40767411919.27582
2023-12-13,2023-12-14,313.7132234415864,334.6053187285991,301.48861377959247,328.41942216929937,36761960599.83762,38269798325.179245
2023-12-12,2023-12-13,318.02123254826495,324.72863511939283,306.1620367261813,314.4779925177135,29233789579.81685,38409286499.2156
2023-12-11,2023-12-12,350.4663347224583,351.21919054257904,309.7237099246943,318.0947618233344,50779455625.452065,39301790901.35818
2023-12-10,2023-12-11,321.08046798430365,354.9158381503305,321.08046798430365,349.3109649391342,47091472423.336624,40947930885.845146
2023-12-09,2023-12-10,324.4407960136546,334.3400392053631,317.56582850274924,320.9152176397299,27334207413.052322,39355053216.33459
2023-12-08,2023-12-09,326.09459203764214,331.1051326203765,317.24785456009295,323.6030789912742,27508308775.902817,39095392725.87323
2023-12-07,2023-12-08,316.01427318816746,326.7166611805287,306.2088253126589,325.1442870147385,32987830802.949142,38325549235.90475
2023-12-06,2023-12-07,319.5990744486595,329.14607780481697,312.6898082934561,315.2840071276241,38580745265.4109,38588752628.05905
2023-12-05,2023-12-06,317.9406911482705,327.4857132862941,309.5092201166812,318.6259311989702,35999085396.25404,37962537879.94876
2023-12-04,2023-12-05,319.15072082484016,332.85431429062646,306.6547788228928,319.4115209949997,37537479449.966034,37950625573.692535
2023-12-03,2023-12-04,330.2469786900746,337.9459817580704,315.17592428811906,320.34013833084384,32840233702.17754,38313594514.495255
